Suburb,Type,Bedroom2,Bathroom,Landsize,Price
Kew,h,3.0,2.0,288.0,1476000.0
Kew,h,3.0,2.0,289.0,1668000.0
Kew,h,3.0,2.0,392.0,1878000.0
Kew,h,3.0,2.0,397.0,1575000.0
Kew,h,3.0,2.0,400.0,1950000.0
Kew,h,3.0,2.0,426.0,1875000.0
Kew,h,3.0,2.0,431.0,1750000.0
Kew,h,3.0,2.0,442.0,1410000.0
Kew,h,3.0,2.0,460.0,1950000.0
Kew,h,3.0,2.0,531.0,1975000.0
Kew,h,3.0,2.0,597.0,1490000.0
Kew,h,3.0,2.0,650.0,2200000.0
Kew,h,3.0,2.0,733.0,1775000.0
Kew,h,3.0,2.0,773.0,3065000.0
Kew,h,3.0,2.0,1012.0,2450000.0
Kew,h,3.0,2.0,1353.0,3650000.0
Kew,h,3.0,3.0,1197.0,2770000.0
Kew,h,4.0,1.0,520.0,2117000.0
Kew,h,4.0,1.0,650.0,2265000.0
Kew,h,4.0,1.0,735.0,2200000.0
Kew,h,4.0,1.0,919.0,2800000.0
Kew,h,4.0,2.0,191.0,1800000.0
Kew,h,4.0,2.0,320.0,2600000.0
Kew,h,4.0,2.0,336.0,1800000.0
Kew,h,4.0,2.0,350.0,1690000.0
Kew,h,4.0,2.0,364.0,2315000.0
Kew,h,4.0,2.0,399.0,2450000.0
Kew,h,4.0,2.0,591.0,1905000.0
Kew,h,4.0,2.0,603.0,2550000.0
Kew,h,4.0,2.0,649.0,2130000.0
Kew,h,4.0,2.0,660.0,2590000.0
Kew,h,4.0,2.0,687.0,1312000.0
Kew,h,4.0,2.0,690.0,2850000.0
Kew,h,4.0,2.0,709.0,1725000.0
Kew,h,4.0,2.0,717.0,2625000.0
Kew,h,4.0,2.0,764.0,2075000.0
Kew,h,4.0,2.0,776.0,2550000.0
Kew,h,4.0,2.0,792.0,4000000.0
Kew,h,4.0,2.0,813.0,3015000.0
Kew,h,4.0,2.0,820.0,2240000.0
Kew,h,4.0,2.0,838.0,3060000.0
Kew,h,4.0,2.0,861.0,2350000.0
Kew,h,4.0,3.0,277.0,1910000.0
Kew,h,4.0,3.0,358.0,1690000.0
Kew,h,4.0,3.0,481.0,2375000.0
Kew,h,4.0,3.0,523.0,2045000.0
Kew,h,4.0,3.0,627.0,2245000.0
Kew,h,4.0,3.0,638.0,2425000.0
Kew,h,4.0,3.0,641.0,1750000.0
Kew,h,4.0,3.0,670.0,2560000.0
Kew,h,4.0,3.0,700.0,2600000.0
Kew,h,4.0,3.0,712.0,2286000.0
Kew,h,4.0,3.0,741.0,2775000.0
Kew,h,4.0,3.0,800.0,4005000.0
Kew,h,4.0,3.0,992.0,3550000.0
Kew,h,4.0,4.0,543.0,2150000.0
Kew,h,4.0,4.0,737.0,2460000.0
Kew,h,4.0,5.0,480.0,3280000.0
Kew,h,5.0,2.0,534.0,2425000.0
Kew,h,5.0,2.0,586.0,1800000.0
Kew,h,5.0,2.0,668.0,3450000.0
Kew,h,5.0,2.0,674.0,2600000.0
Kew,h,5.0,2.0,696.0,2660000.0
Kew,h,5.0,2.0,815.0,2850000.0
Kew,h,5.0,2.0,842.0,3200500.0
Kew,h,5.0,2.0,920.0,2800000.0
Kew,h,5.0,3.0,520.0,2425000.0
Kew,h,5.0,3.0,853.0,4350000.0
Kew,h,5.0,4.0,597.0,2550000.0
Kew,h,5.0,4.0,769.0,3175000.0
Kew,h,5.0,4.0,800.0,4515000.0
Kew,h,5.0,4.0,892.0,5065000.0
Kew,h,5.0,4.0,957.0,4850000.0
Kew,h,5.0,5.0,609.0,3800000.0
Kew,h,5.0,5.0,811.0,3160000.0
Kew,h,6.0,6.0,1334.0,6500000.0
Kew,h,7.0,4.0,725.0,4050000.0
Kew,t,2.0,1.0,0.0,807000.0
Kew,t,2.0,1.0,124.0,707500.0
Kew,t,2.0,1.0,193.0,825000.0
Kew,t,2.0,1.0,2835.0,955000.0
Kew,t,3.0,1.0,111.0,690000.0
Kew,t,3.0,1.0,904.0,732000.0
Kew,t,3.0,2.0,0.0,752000.0
Kew,t,3.0,2.0,205.0,1330000.0
Kew,t,3.0,2.0,247.0,835000.0
Kew,t,3.0,2.0,257.0,1205000.0
Kew,t,3.0,2.0,325.0,1405000.0
Kew,t,3.0,2.0,848.0,800000.0
Kew,t,3.0,3.0,317.0,1000000.0
Kew,t,3.0,3.0,325.0,1375000.0
Kew,u,1.0,1.0,0.0,478000.0
Kew,u,2.0,1.0,0.0,610000.0
Kew,u,2.0,1.0,91.0,630000.0
Kew,u,2.0,1.0,121.0,891000.0
Kew,u,2.0,1.0,710.0,672000.0
Kew,u,2.0,1.0,743.0,515000.0
Kew,u,2.0,1.0,745.0,610000.0
Kew,u,2.0,1.0,826.0,820000.0
Kew,u,2.0,1.0,847.0,600000.0
Kew,u,2.0,1.0,964.0,766500.0
Kew,u,2.0,1.0,1037.0,630000.0
Kew,u,2.0,2.0,0.0,562500.0
Kew,u,2.0,2.0,89.0,890000.0
Kew,u,3.0,1.0,0.0,720000.0
Kew,u,3.0,1.0,1096.0,660000.0
Kew,u,3.0,2.0,0.0,882000.0
Kew,u,3.0,2.0,140.0,955000.0
Kew East,h,2.0,1.0,422.0,1325000.0
Kew East,h,2.0,2.0,697.0,1840000.0
Kew East,h,3.0,1.0,378.0,1300000.0
Kew East,h,3.0,1.0,579.0,1700000.0
Kew East,h,3.0,1.0,650.0,1700000.0
Kew East,h,3.0,1.0,672.0,1920000.0
Kew East,h,3.0,1.0,676.0,1975000.0
Kew East,h,3.0,1.0,698.0,1770000.0
Kew East,h,3.0,1.0,702.0,1615000.0
Kew East,h,3.0,1.0,836.0,1880000.0
Kew East,h,3.0,2.0,414.0,1350000.0
Kew East,h,3.0,2.0,422.0,1402000.0
Kew East,h,3.0,2.0,446.0,1500000.0
Kew East,h,3.0,2.0,611.0,1750000.0
Kew East,h,3.0,2.0,664.0,2118000.0
Kew East,h,3.0,2.0,677.0,1975000.0
Kew East,h,3.0,2.0,712.0,2490000.0
Kew East,h,3.0,2.0,741.0,2125000.0
Kew East,h,3.0,2.0,753.0,2260000.0
Kew East,h,3.0,2.0,822.0,1655000.0
Kew East,h,3.0,3.0,204.0,1650000.0
Kew East,h,3.0,4.0,948.0,2081000.0
Kew East,h,4.0,1.0,704.0,2000000.0
Kew East,h,4.0,1.0,836.0,2258000.0
Kew East,h,4.0,2.0,458.0,1315000.0
Kew East,h,4.0,2.0,596.0,1830000.0
Kew East,h,4.0,2.0,691.0,2175000.0
Kew East,h,4.0,2.0,696.0,1750000.0
Kew East,h,4.0,2.0,763.0,1610000.0
Kew East,h,4.0,2.0,794.0,2162000.0
Kew East,h,4.0,2.0,846.0,1980000.0
Kew East,h,4.0,2.0,12300.0,1600000.0
Kew East,h,5.0,2.0,711.0,1950000.0
Kew East,h,5.0,3.0,695.0,2100000.0
Kew East,h,5.0,3.0,787.0,1850000.0
Kew East,h,5.0,5.0,696.0,3028000.0
Kew East,h,6.0,2.0,697.0,1875000.0
Kew East,h,6.0,3.0,730.0,1300000.0
Kew East,t,3.0,2.0,248.0,1620000.0
Kew East,t,3.0,2.0,270.0,1205000.0
Kew East,t,3.0,2.0,284.0,1260000.0
Kew East,t,3.0,2.0,426.0,1963000.0
Kew East,u,2.0,1.0,0.0,620000.0
Kew East,u,2.0,1.0,838.0,590000.0
Kew East,u,2.0,1.0,1011.0,862000.0
Keysborough,h,3.0,1.0,533.0,770000.0
Keysborough,h,3.0,1.0,540.0,745000.0
Keysborough,h,3.0,2.0,443.0,930000.0
Keysborough,h,3.0,2.0,552.0,752000.0
Keysborough,h,3.0,2.0,553.0,725000.0
Keysborough,h,4.0,1.0,384.0,575000.0
Keysborough,h,4.0,1.0,680.0,761000.0
Keysborough,h,4.0,2.0,560.0,1250000.0
Keysborough,h,4.0,2.0,576.0,965000.0
Keysborough,h,4.0,2.0,624.0,745000.0
Keysborough,t,2.0,2.0,240.0,688000.0
Kilsyth,h,3.0,1.0,837.0,710000.0
Kilsyth,h,3.0,1.0,862.0,803000.0
Kilsyth,h,3.0,1.0,992.0,811000.0
Kilsyth,h,3.0,2.0,862.0,780000.0
Kings Park,h,3.0,1.0,532.0,530000.0
Kings Park,h,3.0,1.0,565.0,560000.0
Kings Park,h,3.0,1.0,570.0,520000.0
Kings Park,h,3.0,2.0,543.0,565000.0
Kings Park,h,5.0,2.0,545.0,520000.0
Kingsbury,h,2.0,1.0,640.0,731000.0
Kingsbury,h,2.0,1.0,770.0,705500.0
Kingsbury,h,2.0,1.0,907.0,980000.0
Kingsbury,h,3.0,1.0,556.0,690000.0
Kingsbury,h,3.0,1.0,633.0,740000.0
Kingsbury,h,3.0,2.0,468.0,607500.0
Kingsbury,h,4.0,1.0,465.0,610000.0
Kingsbury,h,4.0,1.0,467.0,800001.0
Kingsbury,h,5.0,2.0,544.0,1000000.0
Kingsbury,h,5.0,3.0,544.0,1250000.0
Kingsbury,u,2.0,1.0,128.0,380000.0
Kingsbury,u,3.0,1.0,260.0,488000.0
Kingsbury,u,3.0,2.0,218.0,480000.0
Kingsville,h,1.0,1.0,272.0,750000.0
Kingsville,h,1.0,1.0,370.0,630000.0
Kingsville,h,2.0,1.0,170.0,735000.0
Kingsville,h,2.0,1.0,220.0,685000.0
Kingsville,h,2.0,1.0,224.0,677500.0
Kingsville,h,2.0,1.0,259.0,817000.0
Kingsville,h,2.0,2.0,84.0,730000.0
Kingsville,h,2.0,2.0,180.0,677200.0
Kingsville,h,2.0,2.0,269.0,1155000.0
Kingsville,h,3.0,1.0,275.0,912500.0
Kingsville,h,3.0,1.0,276.0,1190000.0
Kingsville,h,3.0,1.0,281.0,1020000.0
Kingsville,h,3.0,1.0,325.0,967500.0
Kingsville,h,3.0,1.0,335.0,1180000.0
Kingsville,h,3.0,1.0,350.0,760000.0
Kingsville,h,3.0,1.0,555.0,860000.0
Kingsville,h,3.0,2.0,272.0,1340000.0
Kingsville,h,3.0,2.0,275.0,1035000.0
Kingsville,h,3.0,2.0,343.0,1336000.0
Kingsville,h,3.0,2.0,463.0,915000.0
Kingsville,h,4.0,1.0,276.0,1140000.0
Kingsville,h,4.0,1.0,318.0,1205000.0
Kingsville,h,4.0,2.0,274.0,1275000.0
Kingsville,h,4.0,2.0,276.0,925000.0
Kingsville,u,1.0,1.0,0.0,210000.0
Kingsville,u,2.0,1.0,0.0,270000.0
Kingsville,u,2.0,1.0,117.0,440000.0
Kingsville,u,3.0,1.0,118.0,570000.0
Knoxfield,h,4.0,2.0,620.0,1010000.0
Knoxfield,h,4.0,2.0,633.0,1040000.0
Knoxfield,h,4.0,2.0,900.0,1218000.0
Knoxfield,h,5.0,2.0,726.0,1070000.0
Kooyong,h,2.0,2.0,0.0,1290000.0
Kooyong,h,4.0,2.0,620.0,3080000.0
Kurunjang,h,3.0,1.0,654.0,330000.0
Kurunjang,h,3.0,2.0,637.0,375000.0
Kurunjang,h,4.0,1.0,651.0,345000.0
Kurunjang,h,4.0,2.0,685.0,362000.0
Lalor,h,2.0,1.0,416.0,511500.0
Lalor,h,2.0,1.0,766.0,685000.0
Lalor,h,3.0,1.0,364.0,560000.0
Lalor,h,3.0,1.0,418.0,671000.0
Lalor,h,3.0,1.0,525.0,570000.0
Lalor,h,3.0,1.0,532.0,580500.0
Lalor,h,3.0,1.0,533.0,569500.0
Lalor,h,3.0,1.0,534.0,544000.0
Lalor,h,3.0,1.0,535.0,625000.0
Lalor,h,3.0,1.0,536.0,635000.0
Lalor,h,3.0,1.0,537.0,700000.0
Lalor,h,3.0,1.0,540.0,520000.0
Lalor,h,3.0,1.0,542.0,625000.0
Lalor,h,3.0,1.0,548.0,685000.0
Lalor,h,3.0,1.0,551.0,685500.0
Lalor,h,3.0,1.0,570.0,596000.0
Lalor,h,3.0,1.0,575.0,622000.0
Lalor,h,3.0,1.0,589.0,521000.0
Lalor,h,3.0,1.0,604.0,752000.0
Lalor,h,3.0,1.0,625.0,700000.0
Lalor,h,3.0,1.0,640.0,572000.0
Lalor,h,3.0,1.0,651.0,716000.0
Lalor,h,3.0,1.0,670.0,705500.0
Lalor,h,3.0,1.0,672.0,741000.0
Lalor,h,3.0,1.0,679.0,638000.0
Lalor,h,3.0,1.0,806.0,798000.0
Lalor,h,3.0,1.0,852.0,801000.0
Lalor,h,3.0,1.0,888.0,685000.0
Lalor,h,3.0,2.0,534.0,600000.0
Lalor,h,3.0,2.0,655.0,710500.0
Lalor,h,4.0,1.0,627.0,710000.0
Lalor,h,4.0,2.0,499.0,795000.0
Lalor,h,4.0,2.0,500.0,715000.0
Lalor,h,4.0,2.0,541.0,766000.0
Lalor,h,4.0,2.0,544.0,750000.0
Lalor,h,4.0,2.0,578.0,660000.0
Lalor,h,5.0,2.0,750.0,675000.0
Lalor,u,2.0,1.0,138.0,383000.0
Lalor,u,2.0,1.0,143.0,410000.0
Lalor,u,2.0,1.0,277.0,444000.0
Langwarrin,h,3.0,2.0,361.0,565500.0
Langwarrin,h,3.0,3.0,1060.0,650000.0
Langwarrin,h,4.0,2.0,869.0,965000.0
Langwarrin,h,4.0,2.0,2026.0,900000.0
Langwarrin,u,2.0,1.0,196.0,400000.0
Langwarrin,u,3.0,1.0,230.0,447000.0
Lower Plenty,h,4.0,2.0,792.0,1129000.0
Lower Plenty,h,5.0,2.0,725.0,880000.0
Lower Plenty,h,5.0,2.0,864.0,800000.0
Lower Plenty,u,2.0,1.0,119.0,420000.0
Lower Plenty,u,2.0,2.0,248.0,650000.0
Maidstone,h,2.0,1.0,144.0,502000.0
Maidstone,h,2.0,1.0,163.0,711000.0
Maidstone,h,2.0,1.0,194.0,600000.0
Maidstone,h,2.0,1.0,206.0,640000.0
Maidstone,h,2.0,1.0,208.0,610000.0
Maidstone,h,2.0,1.0,249.0,650000.0
Maidstone,h,2.0,1.0,270.0,646000.0
Maidstone,h,2.0,1.0,312.0,468000.0
Maidstone,h,2.0,1.0,315.0,472500.0
Maidstone,h,2.0,1.0,318.0,830000.0
Maidstone,h,2.0,1.0,327.0,865000.0
Maidstone,h,2.0,1.0,329.0,770000.0
Maidstone,h,2.0,1.0,524.0,927000.0
Maidstone,h,2.0,1.0,686.0,1170000.0
Maidstone,h,2.0,1.0,700.0,1000000.0
Maidstone,h,2.0,2.0,239.0,721000.0
Maidstone,h,2.0,2.0,782.0,750000.0
Maidstone,h,3.0,1.0,0.0,815000.0
Maidstone,h,3.0,1.0,167.0,735000.0
Maidstone,h,3.0,1.0,214.0,695000.0
Maidstone,h,3.0,1.0,269.0,490000.0
Maidstone,h,3.0,1.0,278.0,580000.0
Maidstone,h,3.0,1.0,285.0,673000.0
Maidstone,h,3.0,1.0,300.0,832000.0
Maidstone,h,3.0,1.0,305.0,725000.0
Maidstone,h,3.0,1.0,306.0,490000.0
Maidstone,h,3.0,1.0,314.0,746000.0
Maidstone,h,3.0,1.0,333.0,740000.0
Maidstone,h,3.0,1.0,381.0,865000.0
Maidstone,h,3.0,1.0,417.0,793000.0
Maidstone,h,3.0,1.0,420.0,876000.0
Maidstone,h,3.0,1.0,485.0,935000.0
Maidstone,h,3.0,1.0,492.0,930000.0
Maidstone,h,3.0,1.0,523.0,681000.0
Maidstone,h,3.0,1.0,528.0,893000.0
Maidstone,h,3.0,1.0,545.0,930000.0
Maidstone,h,3.0,1.0,564.0,670000.0
Maidstone,h,3.0,1.0,576.0,715000.0
Maidstone,h,3.0,1.0,584.0,800000.0
Maidstone,h,3.0,1.0,586.0,880000.0
Maidstone,h,3.0,1.0,589.0,1200000.0
Maidstone,h,3.0,1.0,625.0,873000.0
Maidstone,h,3.0,1.0,653.0,1005000.0
Maidstone,h,3.0,1.0,660.0,930000.0
Maidstone,h,3.0,1.0,667.0,915000.0
Maidstone,h,3.0,1.0,686.0,905000.0
Maidstone,h,3.0,2.0,0.0,755000.0
Maidstone,h,3.0,2.0,159.0,798000.0
Maidstone,h,3.0,2.0,214.0,725500.0
Maidstone,h,3.0,2.0,250.0,676500.0
Maidstone,h,3.0,2.0,260.0,725000.0
Maidstone,h,3.0,2.0,270.0,690000.0
Maidstone,h,3.0,2.0,647.0,1048000.0
Maidstone,h,4.0,1.0,333.0,773000.0
Maidstone,h,4.0,1.0,595.0,675000.0
Maidstone,h,4.0,1.0,672.0,765000.0
Maidstone,h,4.0,2.0,308.0,826000.0
Maidstone,h,4.0,2.0,660.0,1060000.0
Maidstone,h,5.0,3.0,527.0,1350000.0
Maidstone,t,2.0,1.0,59.0,505500.0
Maidstone,t,2.0,1.0,118.0,510000.0
Maidstone,t,2.0,1.0,126.0,520000.0
Maidstone,t,2.0,1.0,127.0,600000.0
Maidstone,t,2.0,2.0,126.0,642500.0
Maidstone,t,2.0,2.0,145.0,600000.0
Maidstone,t,2.0,2.0,279.0,650000.0
Maidstone,t,3.0,1.0,210.0,555000.0
Maidstone,t,3.0,2.0,147.0,722000.0
Maidstone,t,3.0,2.0,156.0,695000.0
Maidstone,t,3.0,2.0,159.0,663500.0
Maidstone,t,3.0,2.0,165.0,615000.0
Maidstone,t,3.0,2.0,186.0,710000.0
Maidstone,t,3.0,2.0,189.0,702000.0
Maidstone,t,3.0,2.0,209.0,810000.0
Maidstone,t,3.0,2.0,214.0,640000.0
Maidstone,t,3.0,2.0,218.0,728000.0
Maidstone,t,3.0,2.0,262.0,895000.0
Maidstone,t,3.0,3.0,2787.0,680000.0
Maidstone,t,4.0,2.0,294.0,838000.0
Maidstone,t,4.0,3.0,294.0,821000.0
Maidstone,u,1.0,1.0,3826.0,280000.0
Maidstone,u,2.0,1.0,0.0,342000.0
Maidstone,u,2.0,1.0,152.0,485000.0
Maidstone,u,2.0,1.0,1972.0,275000.0
Maidstone,u,2.0,1.0,15100.0,352500.0
Maidstone,u,2.0,2.0,0.0,435000.0
Maidstone,u,2.0,2.0,2787.0,405000.0
Maidstone,u,3.0,2.0,0.0,360000.0
Maidstone,u,3.0,2.0,184.0,520000.0
Malvern,h,2.0,0.0,0.0,780000.0
Malvern,h,2.0,1.0,232.0,1475000.0
Malvern,h,2.0,1.0,254.0,1326000.0
Malvern,h,2.0,1.0,277.0,1611000.0
Malvern,h,2.0,1.0,313.0,1437000.0
Malvern,h,2.0,1.0,325.0,1950000.0
Malvern,h,2.0,1.0,337.0,1617000.0
Malvern,h,2.0,2.0,231.0,2050000.0
Malvern,h,3.0,1.0,228.0,1510000.0
Malvern,h,3.0,1.0,354.0,1650000.0
Malvern,h,3.0,1.0,360.0,2000000.0
Malvern,h,3.0,1.0,696.0,2415000.0
Malvern,h,3.0,2.0,192.0,2250000.0
Malvern,h,3.0,2.0,246.0,1970000.0
Malvern,h,3.0,2.0,258.0,1895000.0
Malvern,h,3.0,2.0,312.0,1700000.0
Malvern,h,3.0,2.0,313.0,2300000.0
Malvern,h,3.0,2.0,347.0,2325000.0
Malvern,h,3.0,2.0,395.0,2500000.0
Malvern,h,3.0,2.0,396.0,2025000.0
Malvern,h,3.0,2.0,400.0,2020000.0
Malvern,h,3.0,2.0,471.0,2355000.0
Malvern,h,3.0,3.0,283.0,3010000.0
Malvern,h,3.0,4.0,950.0,4900000.0
Malvern,h,4.0,2.0,300.0,1965000.0
Malvern,h,4.0,2.0,502.0,3460000.0
Malvern,h,4.0,2.0,510.0,2775000.0
Malvern,h,4.0,2.0,561.0,3400000.0
Malvern,h,4.0,2.0,586.0,2400000.0
Malvern,h,4.0,2.0,599.0,2300000.0
Malvern,h,4.0,2.0,633.0,860000.0
Malvern,h,4.0,3.0,585.0,3470000.0
Malvern,h,4.0,3.0,587.0,3800000.0
Malvern,h,4.0,3.0,787.0,4050000.0
Malvern,h,4.0,3.0,807.0,3400000.0
Malvern,h,4.0,3.0,879.0,4700000.0
Malvern,h,4.0,4.0,716.0,4525000.0
Malvern,h,5.0,3.0,501.0,2325000.0
Malvern,h,5.0,3.0,580.0,4240000.0
Malvern,t,2.0,1.0,0.0,500000.0
Malvern,t,2.0,1.0,195.0,910000.0
Malvern,t,2.0,2.0,156.0,1000000.0
Malvern,t,3.0,2.0,227.0,1390000.0
Malvern,t,4.0,2.0,357.0,2750000.0
Malvern,u,1.0,1.0,0.0,385000.0
Malvern,u,1.0,1.0,1112.0,455000.0
Malvern,u,1.0,1.0,4721.0,456000.0
Malvern,u,2.0,1.0,0.0,592000.0
Malvern,u,2.0,2.0,0.0,902500.0
Malvern,u,3.0,1.0,0.0,927000.0
Malvern,u,3.0,2.0,176.0,1000000.0
Malvern East,h,2.0,1.0,310.0,1036000.0
Malvern East,h,2.0,1.0,312.0,1400000.0
Malvern East,h,2.0,1.0,348.0,1420000.0
Malvern East,h,2.0,1.0,604.0,1150000.0
Malvern East,h,2.0,1.0,1220.0,2412000.0
Malvern East,h,3.0,1.0,288.0,950000.0
Malvern East,h,3.0,1.0,322.0,1490000.0
Malvern East,h,3.0,1.0,333.0,1297000.0
Malvern East,h,3.0,1.0,446.0,1220000.0
Malvern East,h,3.0,1.0,562.0,1750000.0
Malvern East,h,3.0,1.0,572.0,1380000.0
Malvern East,h,3.0,1.0,615.0,1782500.0
Malvern East,h,3.0,1.0,627.0,2110000.0
Malvern East,h,3.0,1.0,641.0,1430000.0
Malvern East,h,3.0,1.0,645.0,1100000.0
Malvern East,h,3.0,1.0,693.0,1500000.0
Malvern East,h,3.0,1.0,697.0,1638000.0
Malvern East,h,3.0,1.0,706.0,1690000.0
Malvern East,h,3.0,1.0,764.0,1650000.0
Malvern East,h,3.0,1.0,789.0,2210000.0
Malvern East,h,3.0,1.0,840.0,2250000.0
Malvern East,h,3.0,1.0,888.0,1500000.0
Malvern East,h,3.0,1.0,1128.0,2500000.0
Malvern East,h,3.0,2.0,0.0,1055000.0
Malvern East,h,3.0,2.0,87.0,1625000.0
Malvern East,h,3.0,2.0,161.0,1275000.0
Malvern East,h,3.0,2.0,234.0,1680000.0
Malvern East,h,3.0,2.0,310.0,960000.0
Malvern East,h,3.0,2.0,323.0,1300000.0
Malvern East,h,3.0,2.0,331.0,1105000.0
Malvern East,h,3.0,2.0,337.0,1210000.0
Malvern East,h,3.0,2.0,375.0,1670000.0
Malvern East,h,3.0,2.0,400.0,1870000.0
Malvern East,h,3.0,2.0,460.0,1800000.0
Malvern East,h,3.0,2.0,531.0,2265000.0
Malvern East,h,3.0,2.0,543.0,2305000.0
Malvern East,h,3.0,2.0,580.0,1780000.0
Malvern East,h,3.0,2.0,606.0,1335000.0
Malvern East,h,3.0,2.0,640.0,2490000.0
Malvern East,h,3.0,2.0,644.0,1300000.0
Malvern East,h,3.0,2.0,647.0,1505000.0
Malvern East,h,3.0,2.0,660.0,2030000.0
Malvern East,h,3.0,2.0,691.0,1555000.0
Malvern East,h,3.0,2.0,700.0,1915000.0
Malvern East,h,3.0,2.0,711.0,2020000.0
Malvern East,h,3.0,2.0,727.0,1675000.0
Malvern East,h,3.0,2.0,728.0,1902000.0
Malvern East,h,3.0,2.0,797.0,1185000.0
Malvern East,h,3.0,2.0,822.0,1230000.0
Malvern East,h,3.0,3.0,376.0,2273000.0
Malvern East,h,3.0,3.0,1011.0,2500000.0
Malvern East,h,4.0,1.0,720.0,2250000.0
Malvern East,h,4.0,2.0,0.0,2355000.0
Malvern East,h,4.0,2.0,207.0,1215000.0
Malvern East,h,4.0,2.0,230.0,1380000.0
Malvern East,h,4.0,2.0,260.0,1400000.0
Malvern East,h,4.0,2.0,334.0,1690000.0
Malvern East,h,4.0,2.0,395.0,1290000.0
Malvern East,h,4.0,2.0,504.0,1580000.0
Malvern East,h,4.0,2.0,526.0,2001000.0
Malvern East,h,4.0,2.0,541.0,2200000.0
Malvern East,h,4.0,2.0,559.0,1465000.0
Malvern East,h,4.0,2.0,576.0,2525000.0
Malvern East,h,4.0,2.0,589.0,2400000.0
Malvern East,h,4.0,2.0,645.0,2110000.0
Malvern East,h,4.0,2.0,709.0,3200000.0
Malvern East,h,4.0,2.0,758.0,2400000.0
Malvern East,h,4.0,2.0,769.0,1837000.0
Malvern East,h,4.0,2.0,809.0,2800000.0
Malvern East,h,4.0,2.0,848.0,1550000.0
Malvern East,h,4.0,3.0,222.0,1350000.0
Malvern East,h,4.0,3.0,365.0,1700000.0
Malvern East,h,4.0,3.0,380.0,1715157.0
Malvern East,h,4.0,3.0,412.0,2123000.0
Malvern East,h,4.0,3.0,552.0,3600000.0
Malvern East,h,4.0,3.0,567.0,2200000.0
Malvern East,h,4.0,3.0,611.0,1301000.0
Malvern East,h,4.0,3.0,736.0,3000000.0
Malvern East,h,4.0,3.0,960.0,2520000.0
Malvern East,h,5.0,2.0,567.0,2350000.0
Malvern East,h,5.0,2.0,639.0,1600000.0
Malvern East,h,5.0,2.0,798.0,2960000.0
Malvern East,h,5.0,2.0,837.0,4802500.0
Malvern East,h,5.0,3.0,488.0,2500000.0
Malvern East,h,5.0,3.0,751.0,1810000.0
Malvern East,t,2.0,1.0,50.0,500000.0
Malvern East,t,2.0,2.0,0.0,650000.0
Malvern East,t,3.0,1.0,206.0,1060000.0
Malvern East,t,3.0,2.0,0.0,968500.0
Malvern East,t,3.0,2.0,181.0,1120000.0
Malvern East,t,3.0,2.0,206.0,940000.0
Malvern East,t,3.0,2.0,216.0,1253000.0
Malvern East,t,3.0,2.0,323.0,1370000.0
Malvern East,t,3.0,3.0,0.0,1135000.0
Malvern East,t,4.0,2.0,310.0,1240000.0
Malvern East,t,4.0,3.0,274.0,1510000.0
Malvern East,t,4.0,3.0,427.0,2560000.0
Malvern East,u,1.0,1.0,0.0,332500.0
Malvern East,u,1.0,1.0,2410.0,267500.0
Malvern East,u,2.0,1.0,0.0,480000.0
Malvern East,u,2.0,1.0,92.0,720000.0
Malvern East,u,2.0,1.0,129.0,651000.0
Malvern East,u,2.0,1.0,170.0,707500.0
Malvern East,u,2.0,1.0,196.0,790000.0
Malvern East,u,2.0,1.0,259.0,1211000.0
Malvern East,u,2.0,2.0,0.0,820000.0
Malvern East,u,3.0,1.0,317.0,980000.0
Maribyrnong,h,2.0,1.0,0.0,335000.0
Maribyrnong,h,2.0,1.0,488.0,752500.0
Maribyrnong,h,2.0,1.0,575.0,920000.0
Maribyrnong,h,2.0,1.0,904.0,399000.0
Maribyrnong,h,3.0,1.0,539.0,820000.0
Maribyrnong,h,3.0,1.0,578.0,820000.0
Maribyrnong,h,3.0,1.0,594.0,1010000.0
Maribyrnong,h,3.0,1.0,597.0,975000.0
Maribyrnong,h,3.0,1.0,629.0,986500.0
Maribyrnong,h,3.0,1.0,678.0,907000.0
Maribyrnong,h,3.0,1.0,689.0,920000.0
Maribyrnong,h,3.0,1.0,695.0,940000.0
Maribyrnong,h,3.0,1.0,696.0,905000.0
Maribyrnong,h,3.0,1.0,762.0,1105000.0
Maribyrnong,h,3.0,1.0,926.0,1460000.0
Maribyrnong,h,3.0,1.0,2027.0,3400000.0
Maribyrnong,h,3.0,2.0,95.0,460000.0
Maribyrnong,h,3.0,2.0,203.0,820000.0
Maribyrnong,h,3.0,2.0,211.0,884500.0
Maribyrnong,h,3.0,2.0,222.0,847000.0
Maribyrnong,h,3.0,2.0,225.0,680000.0
Maribyrnong,h,3.0,2.0,352.0,1200000.0
Maribyrnong,h,3.0,2.0,359.0,983000.0
Maribyrnong,h,3.0,2.0,392.0,870000.0
Maribyrnong,h,3.0,2.0,452.0,1048700.0
Maribyrnong,h,3.0,2.0,563.0,1050000.0
Maribyrnong,h,3.0,2.0,645.0,1320000.0
Maribyrnong,h,3.0,2.0,1396.0,1072000.0
Maribyrnong,h,3.0,2.0,4977.0,456000.0
Maribyrnong,h,3.0,3.0,173.0,780000.0
Maribyrnong,h,3.0,3.0,270.0,1230000.0
Maribyrnong,h,4.0,1.0,697.0,1340000.0
Maribyrnong,h,4.0,2.0,215.0,770000.0
